Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3qNmL90DdkqSBgckjHySjt,"Youth","Lofi Girl – chill beats for LEGO building","Ambulo,mell-ø",2023-09-18,144545,40,false,,2024-12-03T07:33:04Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.686,0.384,1,-13.288,1,0.0554,0.654,0.842,0.132,0.508,77.005,4
spotify:track:2K6f0hncJdVzA9eK76JIxN,"MESSY","THE RUSH","Tommy Richman",2023-09-08,151875,54,false,,2024-11-28T17:19:57Z,"","PULSE Records",0.801,0.672,4,-6.071,0,0.0722,0.243,0.000024,0.3,0.795,150.028,4
spotify:track:6D6xygnjsY8hxZ01QH2ovP,"Hard Row","Thickfreakness","The Black Keys",2003-04-08,195520,44,false,,2024-11-25T07:31:15Z,"blues rock,garage rock,modern blues,rock","Fat Possum",0.48,0.839,2,-4.198,1,0.0548,0.321,0.253,0.114,0.556,119.527,4
spotify:track:2N3U8uTYhjX2KwGT0pf5x0,"Everyday (feat. Rod Stewart Miguel & Mark Ronson)","AT.LONG.LAST.A$AP","A$AP Rocky,Rod Stewart,Miguel,Mark Ronson",2015-05-26,260986,80,true,,2024-11-23T11:49:33Z,"rap,soft rock,r&b","A$AP Worldwide/Polo Grounds Music/RCA Records",0.394,0.661,4,-8.684,1,0.192,0.00996,0,0.343,0.335,149.818,4
spotify:track:1EDPVGbyPKJPeGqATwXZvN,"The Emptiness Machine","From Zero","Linkin Park",2024-11-15,190427,81,true,,2024-11-21T13:48:19Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.466,0.872,7,-3.344,1,0.0336,0.0156,0,0.121,0.806,184.115,4
spotify:track:6aCBjSb87RizdH8lVBIRW7,"Good Things Go","From Zero","Linkin Park",2024-11-15,209844,67,true,,2024-11-21T07:17:28Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.541,0.757,2,-5.37,0,0.0421,0.00867,0,0.136,0.307,127.005,4
spotify:track:0J1IJsMbKWb5g2sJArTkGF,"Stained","From Zero","Linkin Park",2024-11-15,185414,69,false,,2024-11-21T07:11:26Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.516,0.868,6,-5.148,1,0.0969,0.0134,0,0.509,0.375,91.97,4
spotify:track:3k4gjmYNJugQRlh2aounZ9,"Over Each Other","From Zero","Linkin Park",2024-11-15,170445,70,false,,2024-11-21T07:00:59Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.55,0.789,10,-4.634,1,0.0382,0.00241,0,0.428,0.317,147.947,4
spotify:track:2HBBM75Xv3o2Mqdyh1NcM0,"Heavy Is the Crown","From Zero","Linkin Park",2024-11-15,167012,78,false,,2024-11-21T06:53:30Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.571,0.928,4,-3.725,0,0.0453,0.00932,0,0.297,0.488,127.939,4
spotify:track:6i5qhmmF9UNUBRyrPSGn4m,"Two Faced","From Zero","Linkin Park",2024-11-15,183584,73,false,,2024-11-21T06:34:00Z,"nu metal,rap metal,rock,alternative metal","Warner Records",0.51,0.945,1,-5.405,1,0.0804,0.000658,0.0000048,0.0413,0.323,91.906,4
spotify:track:4PnqREjopkWKljgPjMaUCK,"Gimme Shelter","Sons of Anarchy: Shelter (Music from the TV Series)","Paul Brady,The Forest Rangers",2009-11-24,292080,42,false,,2024-11-17T13:12:28Z,"celtic,traditional folk","Hollywood Records",0.558,0.858,7,-3.905,1,0.0316,0.00862,0,0.21,0.495,118.08,4
spotify:track:2uaZaTMbYE5KAk8gbdzBgW,"HOWLING","AWE","XG",2024-11-08,188702,65,false,,2024-11-15T22:48:47Z,"k-pop","XGALX",0.684,0.718,9,-4.758,1,0.0539,0.269,0,0.116,0.254,131.026,4
spotify:track:4ltqfN12ohaVZdM6C45gMg,"American Teenager","Preacher’s Daughter","Ethel Cain",2022-05-12,258418,70,false,,2024-11-15T14:14:55Z,"southern gothic","Daughters of Cain Records",0.415,0.748,4,-5.008,1,0.0481,0.00305,0,0.0903,0.154,120.056,4
spotify:track:6K0cMgmNy782122WtNWJjk,"Baby You're Gone","No Fear","Sister Sadie",2024-01-26,156000,10,false,,2024-11-13T07:42:13Z,"bluegrass,newgrass","Mountain Home Music Company",0.668,0.89,2,-6.979,1,0.0509,0.268,0.00115,0.254,0.628,112.032,5
spotify:track:1clKxOcE89BbnYJH4Gu8UP,"Padme","Gold Necklace","Gold Necklace",2021-11-12,223524,37,false,,2024-11-12T11:12:31Z,"math rock,post-hardcore","kill iconic records",0.645,0.635,9,-7.29,0,0.0259,0.121,0.00117,0.168,0.418,107.993,4
spotify:track:4T0v3V941ecSqrMaM5E1Ky,"Fallen Angel (We're All Down Here Alone)","Fallen Angel (We're All Down Here Alone)","NXCRE,The Villains",2024-04-26,225000,52,false,,2024-11-11T10:18:14Z,"","Fean Records",0.563,0.728,9,-5.268,1,0.0277,0.00277,0.00993,0.131,0.277,96.026,4
spotify:track:2XN43SRxnKr7WVq9Zi4Oh2,"a place together","Idyllic","mell-ø",2024-10-21,122594,26,false,,2024-11-06T22:52:14Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.877,0.372,9,-11.241,1,0.0823,0.532,0.906,0.111,0.472,92.493,4
spotify:track:64fLejS2hTGn34LsCQVu70,"nostalgist pt.2","Idyllic","mell-ø",2024-10-21,115125,33,false,,2024-11-06T22:39:56Z,"lo-fi hip hop,lo-fi,lo-fi beats","Lofi Records",0.723,0.365,5,-13.532,1,0.0766,0.62,0.894,0.119,0.562,80.014,4
spotify:track:6T3Ebo7EOh8cUOyE4OhFpp,"Good & Plenty - Remix","Good & Plenty (Remix)","Lucky Daye,Masego,Alex Isley,Jack Dine",2021-03-17,204705,59,false,,2024-11-03T10:45:06Z,"neo soul,alternative r&b","Isley & Dine Records, Lucky Daye appears courtesy of Keep Cool / RCA Records",0.629,0.579,9,-6.543,0,0.107,0.811,0.00366,0.0813,0.363,135.86,4
spotify:track:3nXrCAE44KlevAkQB2XWcN,"Gonna Love Me","K.T.S.E.","Teyana Taylor",2018-06-23,166997,70,false,,2024-11-03T10:36:55Z,"","Getting Out Our Dreams Inc. (G.O.O.D.) Music / IDJ",0.514,0.503,10,-7.094,0,0.278,0.4,0.0000248,0.191,0.311,88.039,4
spotify:track:2zuDMKJ2rSgCMtJknUJBZ9,"This Is","Heart On My Sleeve (Deluxe Edition)","Ella Mai",2023-02-02,206429,64,false,,2024-11-03T10:10:36Z,"r&b","10 Summers/Interscope Records",0.473,0.493,0,-6.811,0,0.166,0.221,0,0.1,0.347,168.718,4
spotify:track:08vlprFBmwh9TQnjXUtZDG,"FAMJAM4000","FORWARD","Jordan Ward",2023-03-03,158133,63,false,,2024-11-03T09:55:19Z,"","ARTium Recordings, LLC/Interscope Records",0.871,0.57,6,-7.421,0,0.0676,0.434,0.452,0.145,0.711,116.563,4
spotify:track:1eIXYZWEfJO3Na2LCCnIJE,"Love Language","SOS","SZA",2022-12-09,183893,68,true,,2024-11-02T19:36:10Z,"r&b","Top Dawg Entertainment/RCA Records",0.707,0.261,9,-10.139,0,0.0784,0.853,0,0.127,0.545,65.038,4
spotify:track:3EbfpCnc2E3I3dVYJXNKRC,"Do You Mind","Mood Swings","Vedo,Chris Brown",2023-01-13,140568,56,true,,2024-11-02T19:14:26Z,"r&b","New Wav Music Group / Island Prolific / EMPIRE",0.788,0.533,1,-6.699,1,0.0479,0.0391,0.00000139,0.058,0.734,96.502,4
spotify:track:2dFqK2ZkYB9Xc47gr3xXWl,"Replay","If Orange Was A Place","Tems",2021-09-14,179999,68,false,,2024-11-02T19:07:49Z,"afrobeats,afro r&b,alté,afrobeat","RCA Records/Since 93'",0.613,0.549,9,-8.187,1,0.231,0.097,0,0.116,0.78,123.879,5
spotify:track:4CdAc7V4hUe1cuJAjnPpSQ,"Parking Lot","Faith Of A Mustard Seed","Mustard,Travis Scott",2024-07-26,172794,67,true,,2024-11-01T20:57:56Z,"rap","BMG Rights Management (US) LLC",0.706,0.603,0,-6.421,0,0.0672,0.121,0.00000176,0.543,0.373,100.018,4
spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,"Snooze","SOS","SZA",2022-12-09,201800,85,true,,2024-11-01T20:44:41Z,"r&b","Top Dawg Entertainment/RCA Records",0.559,0.551,5,-7.231,1,0.132,0.141,0,0.11,0.392,143.008,4
spotify:track:1Is8hGpkGMiePASAxBluxM,"16","The Melodic Blue","Baby Keem",2021-09-10,156040,76,true,,2024-11-01T20:41:36Z,"","Columbia",0.701,0.782,1,-4.987,1,0.138,0.0918,0.00000231,0.124,0.57,94.03,4
spotify:track:6EUcP55GlbmsmCzfL2vxtZ,"on one tonight","One of Wun","Gunna",2024-05-10,90760,79,true,,2024-11-01T20:24:28Z,"melodic rap","300 Entertainment",0.887,0.727,4,-4.318,0,0.135,0.381,0.00000116,0.213,0.932,130.035,4
spotify:track:3znapZvsInnCVsDERDUaM5,"Some Girls Are Bigger Than Others - 2011 Remaster","The Queen Is Dead","The Smiths",1986-06-16,197800,60,false,,2024-10-27T14:59:38Z,"new wave,madchester,jangle pop","WM UK",0.525,0.927,1,-9.561,0,0.0547,0.0025,0.000799,0.216,0.308,161.798,4
spotify:track:68bAFJKwwHtijcEwj2l4ad,"Writings On The Wall","Into The Blue Again","The Album Leaf",2006-11-08,295000,25,false,,2024-10-27T14:22:00Z,"post-rock,ambient","Sub Pop Records",0.553,0.585,2,-8.849,0,0.03,0.634,0.922,0.0864,0.123,101.531,4
spotify:track:0ol0kxeGvxBboZ3wVZ4ZTq,"you got me worse","miserable false ideas","i don't like mirrors",2024-03-08,142153,59,false,,2024-10-27T14:21:54Z,"slowcore","24seven",0.749,0.0972,9,-25.739,1,0.055,0.968,0.96,0.109,0.283,129.931,4
spotify:track:2N6OKoPGG9UzBoYDxw3b3j,"Usurper","Usurper","NXCRE,The Villains",2023-06-09,215275,61,false,,2024-10-26T22:36:27Z,"","Fean Records",0.416,0.925,3,-3.872,0,0.07,0.000123,0.000907,0.135,0.219,135.037,4
spotify:track:3LrnwxMttnZUmHC0afUCUx,"Better With You","Hospitality House Party (DJ Mix)","Whiney,Alex Frankl",2020-07-31,96519,7,false,,2024-10-26T22:36:24Z,"drum and bass,liquid funk,jungle","Hospital Records",0.581,0.894,0,-2.388,0,0.065,0.0372,0.254,0.166,0.622,174.138,4
spotify:track:1jlG3KJ3gdYmhfuySFfpO1,"I'm with You","Let Go","Avril Lavigne",2002-06-04,223066,77,false,,2024-10-26T22:28:20Z,"","Arista",0.457,0.406,9,-7.462,1,0.0291,0.08,0,0.117,0.208,151.95,3
spotify:track:2CTxCy3z7OPKyNnD1vmUo3,"Fool and The Beggar","Fool and the Beggar","Melrose Avenue",2023-12-08,227434,0,false,,2024-10-26T14:42:11Z,"","Melrose Avenue",0.534,0.871,11,-3.948,0,0.0542,0.00988,0,0.152,0.59,95.458,4
spotify:track:0PREcNppw3TCpdvwu3GxHg,"Through Hell","Through Hell","Melrose Avenue",2023-05-19,192000,0,true,,2024-10-26T13:13:02Z,"","The Phoenix",0.476,0.958,7,-3.257,0,0.146,0.00208,0.0000186,0.558,0.355,145,4
spotify:track:6UJE4UMySVN7mUP2S82uNu,"Suffering","Suffering","Melrose Avenue",2023-09-29,241517,0,true,,2024-10-26T10:52:33Z,"","Melrose Avenue",0.583,0.935,0,-3.163,0,0.0605,0.000899,0,0.569,0.504,131.029,4
spotify:track:3uU6dqBjVKRTPis0RrTaT4,"Las de la Intuición","Fijación Oral Vol. 1","Shakira",2005-06-03,220666,54,false,,2024-10-23T15:59:57Z,"latin pop","Epic",0.728,0.731,2,-7.075,0,0.0347,0.0331,0.351,0.0888,0.602,130.032,4
spotify:track:5BSclXJTa9B0iURhUjZo50,"La Tortura (feat. Alejandro Sanz)","Fijación Oral Vol. 1","Shakira,Alejandro Sanz",2005-06-03,212893,55,false,,2024-10-23T15:41:43Z,"latin pop","Epic",0.74,0.783,0,-5.367,1,0.0427,0.0297,0.000308,0.123,0.812,100.011,4
spotify:track:5JwZwNT0SyOZlErdpvdEg3,"Obtener un Si","Fijación Oral Vol. 1","Shakira",2005-06-03,199173,24,false,,2024-10-23T15:41:33Z,"latin pop","Epic",0.595,0.232,11,-13.456,1,0.034,0.895,0.00019,0.191,0.459,145.944,4
spotify:track:7pt5W9YAt2WlW5AsCd1Dcw,"Somebody Else","C'est La Vie","NOVELISTS",2020-01-24,287281,29,false,,2024-10-13T07:30:34Z,"djent,metalcore,progressive metal,post-hardcore,metal","Arising Empire",0.336,0.92,4,-4.975,0,0.066,0.0000866,0.00599,0.32,0.304,99.954,4
spotify:track:3HRabhO4xR7EOM88OYZqyY,"one-sided","one-sided","NOT A TOY",2024-06-26,173200,15,false,,2024-10-07T14:35:59Z,"","NOT A TOY",0.595,0.626,9,-7.563,0,0.0742,0.225,0.0000313,0.14,0.482,149.93,4
spotify:track:0MF0uNkFbUELEqdoO41bS1,"Attention","Dopamine","Kevian Kraemer",2024-09-13,161976,54,false,,2024-10-07T14:31:13Z,"","Elektra (NEK)",0.557,0.853,8,-5.116,1,0.16,0.00223,0,0.267,0.565,174.985,4
spotify:track:0dTeWFC1hz6ZpE7GlvF68e,"DEEP RED","DEEP RED","Daylight in Between",2024-08-09,164539,38,false,,2024-10-07T13:04:04Z,"","TAMASHII HOUSE",0.452,0.714,8,-5.459,1,0.0398,0.0018,0.0000526,0.395,0.57,163.067,4
spotify:track:55SQgo2TTd0cjiWGzY2Q9A,"glhf<3","glhf<3","MICO",2024-07-19,176326,45,false,,2024-10-07T13:01:12Z,"","Wasted Years Ltd.",0.722,0.813,0,-6.906,1,0.0609,0.0169,0,0.0992,0.674,147.009,4
spotify:track:3H4rYly1esKsBq3UGGMdhe,"Twisted (Rock)","Twisted (Rock)","NXCRE,The Villains",2024-08-30,226015,52,true,,2024-10-07T11:20:44Z,"","Fean Records",0.505,0.793,1,-5.547,1,0.0291,0.000664,0.0371,0.0679,0.451,132.984,4
spotify:track:78zKD3wPsVUeo2PLkgv10t,"glad to be here :)","glad to be here :)","Ryan Hall",2024-06-28,190505,22,true,,2024-10-07T11:09:04Z,"hyperpop","PEACE",0.541,0.78,8,-5.453,1,0.0331,0.00267,0.00784,0.111,0.77,96.925,4
spotify:track:6KYOlIwDHbrbeBbJEtQ0Fj,"オトノケ - Otonoke","オトノケ - Otonoke","Creepy Nuts",2024-10-04,185626,77,false,,2024-10-05T18:33:55Z,"anime,j-pop,j-rap","Sony Music Labels Inc.",0.517,0.842,1,-6.905,1,0.348,0.062,0.0575,0.158,0.643,169.745,4
spotify:track:4a4KrZrPYyOakFGdFWES6C,"Still Breathing","I Need Help","Nerv",2022-09-21,199134,50,false,,2024-10-04T13:12:55Z,"metalcore","NERV",0.376,0.946,3,-6.287,1,0.283,0.00121,0.00474,0.147,0.387,175.164,4
spotify:track:5qUWzZJsBIdVtDdWwcZFPp,"Flawed Design","Flawed Design","ALESTI,Wind Walkers",2023-09-15,201176,54,false,,2024-10-04T13:09:23Z,"metalcore,post-hardcore","ALESTI",0.394,0.844,2,-3.929,0,0.0389,0.06,0.0000209,0.102,0.132,85.05,4
spotify:track:7ew6CyqWhXq3tOWjdaXEqs,"Neon","Virtual Reality","Dreamwake",2022-04-05,120000,35,false,,2024-10-04T10:47:29Z,"metalcore,djent","Dreamwake",0.351,0.86,10,-6.56,0,0.0829,0.00467,0.000075,0.178,0.0395,160.046,4
spotify:track:3ZNk6dW7iydfbHzW84JjXA,"Head Rush","C'est La Vie","NOVELISTS",2020-01-24,302189,28,true,,2024-10-04T10:09:18Z,"djent,metalcore,progressive metal,post-hardcore,metal","Arising Empire",0.379,0.944,5,-5.174,0,0.105,0.000479,0.00762,0.341,0.325,194.894,4
spotify:track:76yzd7vlrHw6DhCGsgETly,"Made by Design","Déjà Vu","NOVELISTS",2022-09-23,198237,32,false,,2024-10-02T20:04:05Z,"djent,metalcore,progressive metal,post-hardcore,metal","Out of Line Music",0.414,0.903,7,-4.716,0,0.108,0.000089,0.00843,0.295,0.486,160.014,4
spotify:track:4erI4ioG0PLGIcLTz5qi7D,"Haunting Me","HYPERVIOLENCE","Windwaker",2024-07-12,130000,22,false,,2024-10-02T20:01:04Z,"metalcore","Fearless Recordsm",0.599,0.424,10,-7.773,0,0.036,0.935,0,0.0975,0.443,124.9,4
spotify:track:7Hr3EVV8GPuzttrmHWDEQk,"Intro","Imbalance","Olly Steele,Adam Benjamin",2024-06-21,124000,33,false,,2024-10-02T19:55:32Z,"djent,progressive metal,slap house","Olly Steele",0.439,0.85,7,-4.289,1,0.0498,0.00562,0.00264,0.311,0.548,99.02,4
spotify:track:1DOzG1q9CCUOtL2U1UrlCd,"Serotonin","Dopamine","Normandie",2024-02-09,232484,45,false,,2024-09-28T09:56:52Z,"","Easy Life Records",0.514,0.944,4,-3.23,0,0.0435,0.00342,0,0.155,0.372,95.69,4
spotify:track:6HXduHHkD0ensjDjTFI0XE,"Oblivion","Patterns","Meliorist",2019-05-10,165000,41,false,,2024-09-28T09:45:56Z,"post-hardcore","Independent",0.456,0.938,5,-5.156,1,0.0499,0.00688,0.0471,0.324,0.611,167.071,4
spotify:track:4OFUK9E5ZBOCaDybnjHIDQ,"5:12 AM","Souvenirs","NOVELISTS",2015-11-06,256788,35,false,,2024-09-27T11:48:17Z,"djent,metalcore,progressive metal,post-hardcore,metal","Arising Empire",0.265,0.883,4,-4.948,0,0.0556,0.0978,0.501,0.2,0.206,126.774,4
spotify:track:1Y4MoTrveITfawOL5aDBTH,"Deathbed","Deathbed","The Narrator,NOVELISTS,Tobias Rische",2021-08-20,235200,30,true,,2024-09-27T11:39:06Z,"metalcore,djent,progressive metal,post-hardcore,metal,trap metal","The Narrator",0.499,0.973,9,-4.106,1,0.0685,0.0000495,0,0.298,0.437,125.033,4
spotify:track:7boNMTwk9oDvHwH0TyOEmx,"Inanimate","Souvenirs","NOVELISTS",2015-11-06,121046,27,true,,2024-09-27T11:03:31Z,"djent,metalcore,progressive metal,post-hardcore,metal","Arising Empire",0.35,0.974,9,-5.36,1,0.135,0.000622,0.0363,0.525,0.0469,158.122,4
spotify:track:5l67uf7lvonZeSlxJLCkgr,"You Who Swallowed a Falling Star","Violent Delights","Galleons",2024-02-09,239430,39,false,,2024-09-26T16:10:22Z,"post-hardcore,metalcore","Famined Records",0.505,0.979,11,-4.769,1,0.0738,0.00112,0,0.173,0.475,140.03,4
spotify:track:2gPsvjF1URbnVds8tkl4xG,"Dissipate","What If I Break?","Wind Walkers",2023-11-17,205582,52,true,,2024-09-26T15:18:15Z,"metalcore,post-hardcore","Wind Walkers",0.42,0.956,2,-3.244,0,0.106,0.00103,0,0.281,0.158,163.022,4
spotify:track:04EwbAa5CxdjaEEcrhRRRs,"Sober","Omen","Of Virtue",2023-10-27,166995,47,true,,2024-09-26T15:15:39Z,"metalcore","Arising Empire",0.342,0.939,7,-4.974,0,0.216,0.00543,0,0.116,0.146,174.971,4
spotify:track:19Wz8xYiIcD4yjUiUUexp9,"Her Wings","The Noble Art Of Self Destruction","Holding Absence",2023-08-25,178097,41,false,,2024-09-26T14:26:27Z,"metalcore,post-hardcore,melodic hardcore","SHARPTONE",0.294,0.969,6,-6.474,0,0.0809,0.00000592,0.0355,0.122,0.261,185.072,4
spotify:track:2UayNJbSUOyPc3Pj4iclkT,"Crybaby","Violent Delights","Galleons,Eidola",2024-02-09,215346,41,false,,2024-09-26T14:25:59Z,"post-hardcore,metalcore,progressive metal,math rock,djent,mathcore","Famined Records",0.19,0.961,7,-5.502,1,0.152,0.00114,0.0000613,0.0944,0.0976,169.934,4
spotify:track:2xAszZFT3zNdc64U9gNo0b,"C'est La Vie","C'est La Vie","NOVELISTS,Bliss Sigh",2020-01-24,189231,38,true,,2024-09-26T14:17:27Z,"djent,metalcore,progressive metal,post-hardcore,metal","Arising Empire",0.498,0.888,4,-6.859,0,0.0418,0.0879,0.000968,0.121,0.361,166.892,4
spotify:track:0AvzlxMd2IEXZEQXNBtQNm,"Mourning The Dawn","Mourning The Dawn","NOVELISTS",2023-12-13,301371,39,false,,2024-09-26T12:55:28Z,"djent,metalcore,progressive metal,post-hardcore,metal","Out of Line Music",0.191,0.811,5,-8.806,1,0.104,0.00405,0.743,0.364,0.107,74.236,3
spotify:track:50KjEgqnSXYfNGSbtV4zjq,"Okapi","Okapi","NOVELISTS",2024-05-09,258857,39,false,,2024-09-26T12:50:38Z,"djent,metalcore,progressive metal,post-hardcore,metal","Out of Line Music",0.412,0.811,6,-7.229,0,0.0926,0.00651,0.69,0.151,0.279,139.921,4
spotify:track:0eLcZsqcdFoosQC3DV3d4L,"Scars","Fantasy","LANDMVRKS,NOVELISTS",2018-11-02,252923,52,false,,2024-09-26T12:44:44Z,"metalcore,deathcore,metal,djent,progressive metal,post-hardcore","Arising Empire",0.445,0.984,6,-3.309,0,0.119,0.000205,0.0000398,0.0997,0.178,129.987,4
spotify:track:2jw2bO65bfHtwyL0NRWCKc,"Stars","Stars","Sal3m",2023-09-29,207000,28,true,,2024-09-26T12:39:57Z,"","Sal3m",0.521,0.717,4,-9.505,0,0.0944,0.242,0.242,0.0774,0.286,160.037,4
spotify:track:0zoGVO4bQXG8U6ChKwNgeg,"4:00A.M.","MIGNONNE (Mastered by Bernie Grundman)","Taeko Onuki",1978-09-21,336960,68,false,,2024-09-22T13:59:44Z,"city pop,shibuya-kei,j-pop","Sony Music Direct (Japan) Inc.",0.631,0.644,10,-10.81,0,0.0348,0.341,0.000411,0.0877,0.861,103.376,4
spotify:track:5qCW7NsqCuMfPKhetG6kJ2,"Personal Contact","Colossus: The Forbin Project (Original Motion Picture Soundtrack)","Michel Colombier",2020-08-21,97106,47,false,,2024-09-20T13:23:16Z,"","Back Lot Music",0.164,0.0942,2,-20.144,0,0.0381,0.9,0.673,0.152,0.0789,104.396,5
spotify:track:2RuOx8TOWRGbMoNw2lQvCa,"Mistress Arrives","Colossus: The Forbin Project (Original Motion Picture Soundtrack)","Michel Colombier",2020-08-21,64693,50,false,,2024-09-19T16:56:44Z,"","Back Lot Music",0.371,0.0399,2,-26.092,0,0.0367,0.968,0.815,0.104,0.155,104.955,4
spotify:track:79TkZmpXpNxLDi1RL0AXhP,"月の丘","ｑｐ","Ichiko Aoba",2018-10-24,206240,51,false,,2024-09-18T21:17:41Z,"japanese indie,shibuya-kei","Speedstar",0.419,0.135,3,-16.493,1,0.0349,0.981,0.0969,0.11,0.255,80.418,4
spotify:track:6ad7bQ48TlqAgebCExUJVe,"いきのこり●ぼくら","０","Ichiko Aoba",2013-10-23,406103,55,false,,2024-09-18T21:13:20Z,"japanese indie,shibuya-kei","Speedstar",0.592,0.0833,0,-16.517,0,0.0835,0.946,0.0791,0.0941,0.205,143.243,4
spotify:track:5Wdyg2LLFZPPlYUntexViV,"Dawn in the Adan","Windswept Adan","Ichiko Aoba",2020-12-02,285504,59,false,,2024-09-18T20:29:02Z,"japanese indie,shibuya-kei","hermine",0.543,0.226,6,-15.921,0,0.0339,0.958,0.656,0.118,0.2,110.005,4
spotify:track:3jB3vzH1WG6aiUiiLLGvly,"Parfum d'étoiles","Windswept Adan","Ichiko Aoba",2020-12-02,172735,59,false,,2024-09-17T20:48:20Z,"japanese indie,shibuya-kei","hermine",0.435,0.0685,9,-25.122,1,0.0432,0.944,0.948,0.163,0.191,116.085,5
spotify:track:1QpybTT7CadO6tsUBnoukv,"スカイレストラン","Hi-Fi Blend Pt. 1","Hi-Fi Set",1975,193666,54,false,,2024-09-17T15:47:14Z,"city pop,kayokyoku,j-r&b","Sony Music Direct (Japan) Inc.",0.499,0.467,2,-9.999,0,0.0287,0.705,0.00000163,0.461,0.577,81.839,4
spotify:track:6zNYlJzDwmtxDN8Mc7vFyq,"Asking 4 A Friend","Asking 4 A Friend","Bermuda Search Party",2024-05-24,235090,18,false,,2024-09-16T14:49:56Z,"","Nettwerk Music Group",0.607,0.871,11,-3.682,1,0.049,0.00207,0,0.0622,0.854,143.882,4
spotify:track:2tdBGmOKklEYHK2GzFkop5,"Call Me When You Get This","Call Me When You Get This","Goldmyth",2024-02-16,180978,37,false,,2024-09-16T11:19:38Z,"","Golden Salt",0.598,0.766,10,-8.105,1,0.0389,0.174,0.67,0.116,0.833,163.993,4
spotify:track:2t3QOhy2YqycnOFAHUKHtI,"Blind Spot","Blind Spot","TINNA,Tom Frane",2024-04-26,127916,41,false,,2024-09-16T11:16:51Z,"","TINNA 2024",0.654,0.566,5,-5.764,0,0.0497,0.161,0,0.24,0.877,143.94,4
spotify:track:3zyjnHtoi8AtiGgZFnJP7O,"Stealth Mode (feat. Bas)","Might Delete Later","J. Cole,Bas",2024-04-05,135213,59,true,,2024-09-15T21:15:50Z,"rap","Cole World, Inc. under exclusive license to Interscope Records",0.748,0.496,8,-8.602,1,0.144,0.657,0,0.222,0.525,142.009,4
spotify:track:5kDgJffgJ0lYHTSiaXFWNw,"BABY I'M BACK","THE FIRST TIME (DELUXE VERSION)","The Kid LAROI",2024-08-09,171243,74,true,,2024-09-14T17:37:47Z,"","Columbia",0.417,0.743,11,-5.094,0,0.0481,0.0154,0,0.191,0.128,161.877,3
spotify:track:1zgHn1EqUyA0HqNYMdJ5ia,"Best Time","Larger Than Life","Brent Faiyaz",2023-10-27,82508,75,true,,2024-09-13T01:00:06Z,"r&b","ISO Supremacy under exclusive license to UnitedMasters LLC",0.81,0.307,9,-7.215,1,0.12,0.16,0.00298,0.0779,0.697,92.995,4
spotify:track:6VKNW0svDbddkdNDGAE0NY,"Hurt From Mercury","Alone At Prom","Tory Lanez",2021-12-10,203562,57,false,,2024-09-12T18:35:28Z,"","One Umbrella Records",0.476,0.638,9,-8.636,1,0.061,0.151,0,0.13,0.634,92.01,4
spotify:track:29Hn3L56DQ6y7W249oVxqd,"Last Kiss Of Nebulon","Alone At Prom","Tory Lanez",2021-12-10,258665,56,false,,2024-09-12T18:04:49Z,"","One Umbrella Records",0.619,0.837,11,-7.665,1,0.0573,0.0356,0,0.119,0.471,131.896,4
spotify:track:6ieWL5CLN9WdC875guWtMe,"Lady Of Namek","Alone At Prom","Tory Lanez",2021-12-10,193993,73,true,,2024-09-12T17:56:17Z,"","One Umbrella Records",0.676,0.659,11,-5.123,0,0.0476,0.194,0,0.283,0.595,134.985,4
spotify:track:17sPXQa8bT24ToCYHXuQXI,"‘87 Stingray","Alone At Prom","Tory Lanez",2021-12-10,141333,65,false,,2024-09-12T17:39:59Z,"","One Umbrella Records",0.498,0.931,10,-6.182,0,0.0737,0.139,0.00000465,0.111,0.731,193.434,3
spotify:track:0RBw4ODUQPO4cuAOZtBGga,"Hurts Me","Hurts Me","Tory Lanez,Trippie Redd,Yoko Gold",2023-06-27,140800,75,false,,2024-09-12T16:30:25Z,"melodic rap","One Umbrella Records",0.553,0.786,8,-5.477,0,0.0325,0.0438,0,0.119,0.673,149.968,4
spotify:track:2Yj6z7338KEuVa2YxU2vqk,"FACETIME","FACETIME","WesGhost",2024-02-02,186000,39,false,,2024-09-11T12:01:52Z,"","Columbia",0.517,0.711,5,-5.741,1,0.0723,0.0205,0,0.099,0.338,160.098,4
spotify:track:3MjBtPVJC2Hw2zgkIBpoOz,"Fame","YELLOW","Camil Kanouni",2023-10-02,169285,15,false,,2024-09-11T10:57:38Z,"tribal house","PBM Prod",0.56,0.825,11,-5.304,1,0.0941,0.0045,0.0000368,0.0844,0.51,168.023,4
